PrecursorMz	ProductMz	Tr_recalibrated	transition_name	CE	LibraryIntensity	transition_group_id	decoy	PeptideSequence	ProteinName	CompoundName	SumFormula	PrecursorCharge	LabelTyp
175.02371437655	68.99630737	71.8845060240964	248_C6H6O6	-1	1	43_C6H6O6	0			C6H6O6	C6H6O6	1	light
175.02371437655	111.0070496	71.8845060240964	251_C6H6O6	-1	0.609165410093929	43_C6H6O6	0			C6H6O6	C6H6O6	1	light
175.02371437655	70.06440735	71.8845060240964	249_C6H6O6	-1	0.369413577165051	43_C6H6O6	0			C6H6O6	C6H6O6	1	light
175.02371437655	139.00167085	71.8845060240964	253_C6H6O6	-1	0.293049071499834	43_C6H6O6	0			C6H6O6	C6H6O6	1	light
175.02371437655	43.01704979	71.8845060240964	247_C6H6O6	-1	0.244271546803049	43_C6H6O6	0			C6H6O6	C6H6O6	1	light
175.02371437655	87.00675201	71.8845060240964	250_C6H6O6	-1	0.18016245611884	43_C6H6O6	0			C6H6O6	C6H6O6	1	light
429.02070701010996	236.9971924	72.7502658227848	265_C10H14N4O11P2	-1	1	45_C10H14N4O11P2	0			C10H14N4O11P2	C10H14N4O11P2	1	light
429.02070701010996	132.9858704	72.7502658227848	262_C10H14N4O11P2	-1	0.347947265926899	45_C10H14N4O11P2	0			C10H14N4O11P2	C10H14N4O11P2	1	light
429.02070701010996	176.9771271	72.7502658227848	264_C10H14N4O11P2	-1	0.101367793190039	45_C10H14N4O11P2	0			C10H14N4O11P2	C10H14N4O11P2	1	light
429.02070701010996	147.0015335	72.7502658227848	263_C10H14N4O11P2	-1	0.0773519067930815	45_C10H14N4O11P2	0			C10H14N4O11P2	C10H14N4O11P2	1	light
429.02070701010996	103.0125351	72.7502658227848	261_C10H14N4O11P2	-1	0.0736365927848545	45_C10H14N4O11P2	0			C10H14N4O11P2	C10H14N4O11P2	1	light
259.09246264271	130.0495148	75.8696666666667	272_C10H14N2O6	-1	1	47_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	1	light
259.09246264271	84.04391479	75.8696666666667	271_C10H14N2O6	-1	0.890490486767044	47_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	1	light
259.09246264271	127.05019	141.698717948718	276_C10H14N2O6	-1	1	49_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	1	light
259.09246264271	110.0228882	141.698717948718	275_C10H14N2O6	-1	0.180350896589599	49_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	1	light
130.04986955473998	84.04399109	398.908727272727	281_C10H14N2O6	-1	1	51_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	2	light
130.04986955473998	56.04945374	398.908727272727	280_C10H14N2O6	-1	0.285100924225596	51_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	2	light
130.04986955473998	130.06326295	398.908727272727	282_C10H14N2O6	-1	0.203122513966045	51_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	2	light
130.04986955473998	41.03758812	398.908727272727	279_C10H14N2O6	-1	0.184627168896376	51_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	2	light
130.04986955473998	84.043678285	88.9771851851852	289_C10H14N2O6	-1	1	53_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	2	light
130.04986955473998	56.0489502	88.9771851851852	288_C10H14N2O6	-1	0.191406900787699	53_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	2	light
130.04986955473998	41.03815079	88.9771851851852	287_C10H14N2O6	-1	0.124972804682385	53_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	2	light
130.04986955473998	130.0488358	88.9771851851852	290_C10H14N2O6	-1	0.0593261804695371	53_C10H14N2O6	0			C10H14N2O6	C10H14N2O6	2	light
269.08804596861	137.04563145	131.297914893617	296_C10H12N4O5	-1	1	55_C10H12N4O5	0			C10H12N4O5	C10H12N4O5	1	light
269.08804596861	136.0753937	131.297914893617	295_C10H12N4O5	-1	0.0626100128507086	55_C10H12N4O5	0			C10H12N4O5	C10H12N4O5	1	light
274.08962619173997	143.031189	50.398972972973	299_C15H15NO2S	-1	1	57_C15H15NO2S	0			C15H15NO2S	C15H15NO2S	1	light
274.08962619173997	154.0474472	50.398972972973	300_C15H15NO2S	-1	0.873128750883086	57_C15H15NO2S	0			C15H15NO2S	C15H15NO2S	1	light
274.08962619173997	214.0063477	50.398972972973	301_C15H15NO2S	-1	0.263476996488051	57_C15H15NO2S	0			C15H15NO2S	C15H15NO2S	1	light
204.12303449499998	85.02805328	60.8139838709677	306_C9H17NO4	-1	1	59_C9H17NO4	0			C9H17NO4	C9H17NO4	1	light
204.12303449499998	60.08012772	60.8139838709677	305_C9H17NO4	-1	0.068791319649732	59_C9H17NO4	0			C9H17NO4	C9H17NO4	1	light
204.12303449499998	145.0491333	60.8139838709677	307_C9H17NO4	-1	0.0584463362251929	59_C9H17NO4	0			C9H17NO4	C9H17NO4	1	light
144.1019051276	84.08027649	58.491875	320_C7H13NO2	-1	1	61_C7H13NO2	0			C7H13NO2	C7H13NO2	1	light
144.1019051276	58.06467438	58.491875	316_C7H13NO2	-1	0.779260149192766	61_C7H13NO2	0			C7H13NO2	C7H13NO2	1	light
144.1019051276	98.09619141	58.491875	321_C7H13NO2	-1	0.318024530962816	61_C7H13NO2	0			C7H13NO2	C7H13NO2	1	light
144.1019051276	42.03331375	58.491875	311_C7H13NO2	-1	0.214839926821718	61_C7H13NO2	0			C7H13NO2	C7H13NO2	1	light
144.1019051276	102.0543671	58.491875	323_C7H13NO2	-1	0.203458528317352	61_C7H13NO2	0			C7H13NO2	C7H13NO2	1	light
144.1019051276	70.06421661	58.491875	317_C7H13NO2	-1	0.132423952644285	61_C7H13NO2	0			C7H13NO2	C7H13NO2	1	light
258.10844706002	84.04381561	61.3301707317073	337_C10H15N3O5	-1	1	63_C10H15N3O5	0			C10H15N3O5	C10H15N3O5	1	light
258.10844706002	130.04992675	61.3301707317073	340_C10H15N3O5	-1	0.297564781073577	63_C10H15N3O5	0			C10H15N3O5	C10H15N3O5	1	light
258.10844706002	104.10552215	61.3301707317073	338_C10H15N3O5	-1	0.247240409494537	63_C10H15N3O5	0			C10H15N3O5	C10H15N3O5	1	light
